id_propinsi;id_kota;id_kecamatan;nama_propinsi;nama_kota;nama_kecamatan;Lion Parcel;SiCepat;JNE;JNT Express;JNT Cargo;ID Express;SAP Express;Kode POS
21;66;3079;Bengkulu;Kota Bengkulu;RATU AGUNG;;;;;;;;
21;66;3577;Bengkulu;Kota Bengkulu;RATU SAMBAN;;;;;;;;
21;66;990;Bengkulu;Kota Bengkulu;SELEBAR;;;;;;;;
21;66;3214;Bengkulu;Kota Bengkulu;SINGARAN PATI;;;;;;;;
21;66;4838;Bengkulu;Kota Bengkulu;SUNGAI SERUT;;;;;;;;
21;66;1143;Bengkulu;Kota Bengkulu;TELUK SEGARA;;;;;;;;
27;265;3540;D I Yogyakarta;Kabupaten Bantul;BAMBANG LIPURO;;;;;;;;
27;265;5090;D I Yogyakarta;Kabupaten Bantul;BANGUNTAPAN;;;;;;;;
27;265;6645;D I Yogyakarta;Kabupaten Bantul;BANTUL;;;;;;;;
27;265;6301;D I Yogyakarta;Kabupaten Bantul;DLINGO;;;;;;;;
27;265;2340;D I Yogyakarta;Kabupaten Bantul;IMOGIRI;;;;;;;;
27;265;5846;D I Yogyakarta;Kabupaten Bantul;JETIS;;;;;;;;
27;265;1959;D I Yogyakarta;Kabupaten Bantul;KASIHAN;;;;;;;;
27;265;764;D I Yogyakarta;Kabupaten Bantul;KRETEK;;;;;;;;
27;265;2292;D I Yogyakarta;Kabupaten Bantul;PAJANGAN;;;;;;;;
27;265;5276;D I Yogyakarta;Kabupaten Bantul;PANDAK;;;;;;;;
27;265;5115;D I Yogyakarta;Kabupaten Bantul;PIYUNGAN;;;;;;;;
27;265;4087;D I Yogyakarta;Kabupaten Bantul;PLERET;;;;;;;;
27;265;3487;D I Yogyakarta;Kabupaten Bantul;PUNDONG;;;;;;;;
27;265;6148;D I Yogyakarta;Kabupaten Bantul;SANDEN;;;;;;;;
27;265;3647;D I Yogyakarta;Kabupaten Bantul;SEDAYU;;;;;;;;
27;265;3913;D I Yogyakarta;Kabupaten Bantul;SEWON;;;;;;;;
27;265;2757;D I Yogyakarta;Kabupaten Bantul;SRANDAKAN;;;;;;;;
27;265;9993;D I Yogyakarta;Kabupaten Bantul;Sewon;;;;;;;;
27;265;12725;D I Yogyakarta;Kabupaten Bantul;TAMANTIRTO;;;;;;;;
27;265;10858;D I Yogyakarta;Kabupaten Bantul;balikpapan utara;;;;;;;;
27;265;11067;D I Yogyakarta;Kabupaten Bantul;jekan raya;;;;;;;;
27;265;10811;D I Yogyakarta;Kabupaten Bantul;jetis;;;;;;;;
27;265;11081;D I Yogyakarta;Kabupaten Bantul;kauman;;;;;;;;
27;265;11030;D I Yogyakarta;Kabupaten Bantul;kecamatan bantul;;;;;;;;
27;265;10812;D I Yogyakarta;Kabupaten Bantul;kotagede;;;;;;;;
27;265;11161;D I Yogyakarta;Kabupaten Bantul;mergangsan;;;;;;;;
27;265;10730;D I Yogyakarta;Kabupaten Bantul;umbulharjo;;;;;;;;
27;265;10826;D I Yogyakarta;Kabupaten Bantul;wanayasa;;;;;;;;
27;266;5983;D I Yogyakarta;Kabupaten Gunung Kidul;GEDANG SARI;;;;;;;;
27;266;12470;D I Yogyakarta;Kabupaten Gunung Kidul;GEDANGSARI;;;;;;;;
27;266;725;D I Yogyakarta;Kabupaten Gunung Kidul;GIRISUBO;;;;;;;;
27;266;4047;D I Yogyakarta;Kabupaten Gunung Kidul;KARANGMOJO;;;;;;;;
27;266;11022;D I Yogyakarta;Kabupaten Gunung Kidul;NGAWEN;;;;;;;;
27;266;4446;D I Yogyakarta;Kabupaten Gunung Kidul;NGLIPAR;;;;;;;;
27;266;2803;D I Yogyakarta;Kabupaten Gunung Kidul;PALIYAN;;;;;;;;
27;266;2721;D I Yogyakarta;Kabupaten Gunung Kidul;PANGGANG;;;;;;;;
27;266;4723;D I Yogyakarta;Kabupaten Gunung Kidul;PATUK;;;;;;;;
27;266;876;D I Yogyakarta;Kabupaten Gunung Kidul;PLAYEN;;;;;;;;
27;266;1713;D I Yogyakarta;Kabupaten Gunung Kidul;PONJONG;;;;;;;;
27;266;12726;D I Yogyakarta;Kabupaten Gunung Kidul;PURWOSARI;;;;;;;;
27;266;5683;D I Yogyakarta;Kabupaten Gunung Kidul;RONGKOP;;;;;;;;
27;266;940;D I Yogyakarta;Kabupaten Gunung Kidul;SAPTO SARI;;;;;;;;
27;266;12471;D I Yogyakarta;Kabupaten Gunung Kidul;SAPTOSARI;;;;;;;;
27;266;2338;D I Yogyakarta;Kabupaten Gunung Kidul;SEMANU;;;;;;;;
27;266;6187;D I Yogyakarta;Kabupaten Gunung Kidul;SEMIN;;;;;;;;
27;266;12727;D I Yogyakarta;Kabupaten Gunung Kidul;TANJUNGSARI;;;;;;;;
27;266;6619;D I Yogyakarta;Kabupaten Gunung Kidul;TEPUS;;;;;;;;
27;266;4877;D I Yogyakarta;Kabupaten Gunung Kidul;WONOSARI;;;;;;;;
27;266;10850;D I Yogyakarta;Kabupaten Gunung Kidul;balikpapan utara;;;;;;;;
27;266;11177;D I Yogyakarta;Kabupaten Gunung Kidul;bantul;;;;;;;;
27;266;11222;D I Yogyakarta;Kabupaten Gunung Kidul;bojonegoro;;;;;;;;
27;266;10963;D I Yogyakarta;Kabupaten Gunung Kidul;genteng;;;;;;;;
27;266;10824;D I Yogyakarta;Kabupaten Gunung Kidul;mantrijeron;;;;;;;;
27;267;6339;D I Yogyakarta;Kabupaten Kulon Progo;GALUR;;;;;;;;
27;267;1077;D I Yogyakarta;Kabupaten Kulon Progo;GIRIMULYO;;;;;;;;
27;267;11160;D I Yogyakarta;Kabupaten Kulon Progo;KALIBAWANG;;;;;;;;
27;267;4540;D I Yogyakarta;Kabupaten Kulon Progo;KOKAP;;;;;;;;
27;267;3977;D I Yogyakarta;Kabupaten Kulon Progo;LENDAH;;;;;;;;
27;267;1028;D I Yogyakarta;Kabupaten Kulon Progo;NANGGULAN;;;;;;;;
27;267;634;D I Yogyakarta;Kabupaten Kulon Progo;PANJATAN;;;;;;;;
27;267;1895;D I Yogyakarta;Kabupaten Kulon Progo;PENGASIH;;;;;;;;
27;267;825;D I Yogyakarta;Kabupaten Kulon Progo;SAMIGALUH;;;;;;;;
27;267;1932;D I Yogyakarta;Kabupaten Kulon Progo;SENTOLO;;;;;;;;
27;267;2520;D I Yogyakarta;Kabupaten Kulon Progo;TEMON;;;;;;;;
27;267;3498;D I Yogyakarta;Kabupaten Kulon Progo;WATES;;;;;;;;
27;267;10971;D I Yogyakarta;Kabupaten Kulon Progo;ciwandan;;;;;;;;
27;267;10882;D I Yogyakarta;Kabupaten Kulon Progo;genteng;;;;;;;;
27;268;3014;D I Yogyakarta;Kabupaten Sleman;BERBAH;;;;;;;;
27;268;5514;D I Yogyakarta;Kabupaten Sleman;CANGKRINGAN;;;;;;;;
27;268;9540;D I Yogyakarta;Kabupaten Sleman;DEPOK;;;;;;;;
27;268;4489;D I Yogyakarta;Kabupaten Sleman;GAMPING;;;;;;;;
27;268;3679;D I Yogyakarta;Kabupaten Sleman;GODEAN;;;;;;;;
27;268;2135;D I Yogyakarta;Kabupaten Sleman;KALASAN;;;;;;;;
27;268;1081;D I Yogyakarta;Kabupaten Sleman;MINGGIR;;;;;;;;
27;268;5844;D I Yogyakarta;Kabupaten Sleman;MLATI;;;;;;;;
27;268;3255;D I Yogyakarta;Kabupaten Sleman;MOYUDAN;;;;;;;;
27;268;9573;D I Yogyakarta;Kabupaten Sleman;Mlati;;;;;;;;
27;268;79;D I Yogyakarta;Kabupaten Sleman;NGAGLIK;;;;;;;;
27;268;11072;D I Yogyakarta;Kabupaten Sleman;NGEMPLAK;;;;;;;;
27;268;1155;D I Yogyakarta;Kabupaten Sleman;PAKEM;;;;;;;;
27;268;11121;D I Yogyakarta;Kabupaten Sleman;PRAMBANAN;;;;;;;;
27;268;1716;D I Yogyakarta;Kabupaten Sleman;SEYEGAN;;;;;;;;
27;268;6053;D I Yogyakarta;Kabupaten Sleman;SLEMAN;;;;;;;;
27;268;4485;D I Yogyakarta;Kabupaten Sleman;TEMPEL;;;;;;;;
27;268;11045;D I Yogyakarta;Kabupaten Sleman;TURI;;;;;;;;
27;268;10761;D I Yogyakarta;Kabupaten Sleman;balikpapan utara;;;;;;;;
27;268;10904;D I Yogyakarta;Kabupaten Sleman;depok sub-district;;;;;;;;
27;268;11278;D I Yogyakarta;Kabupaten Sleman;gubeng;;;;;;;;
27;268;10929;D I Yogyakarta;Kabupaten Sleman;jalan godean;;;;;;;;
27;268;11117;D I Yogyakarta;Kabupaten Sleman;jetis;;;;;;;;
27;268;11082;D I Yogyakarta;Kabupaten Sleman;kawunganten;;;;;;;;
27;268;10797;D I Yogyakarta;Kabupaten Sleman;kecamatan batu;;;;;;;;
27;268;10763;D I Yogyakarta;Kabupaten Sleman;kecamatan depok;;;;;;;;
27;268;10938;D I Yogyakarta;Kabupaten Sleman;kecamatan sleman;;;;;;;;
27;268;11180;D I Yogyakarta;Kabupaten Sleman;kotagede;;;;;;;;
27;268;11039;D I Yogyakarta;Kabupaten Sleman;limo;;;;;;;;
27;268;10884;D I Yogyakarta;Kabupaten Sleman;tegalrejo;;;;;;;;
27;269;2933;D I Yogyakarta;Kota Yogyakarta;DANUREJAN;;;;;;;;
27;269;1704;D I Yogyakarta;Kota Yogyakarta;GEDONG TENGEN;;;;;;;;
27;269;12472;D I Yogyakarta;Kota Yogyakarta;GEDONGTENGEN;;;;;;;;
27;269;4184;D I Yogyakarta;Kota Yogyakarta;GONDOKUSUMAN;;;;;;;;
27;269;663;D I Yogyakarta;Kota Yogyakarta;GONDOMANAN;;;;;;;;
27;269;10895;D I Yogyakarta;Kota Yogyakarta;JETIS;;;;;;;;
27;269;5267;D I Yogyakarta;Kota Yogyakarta;KOTAGEDE;;;;;;;;
27;269;10865;D I Yogyakarta;Kota Yogyakarta;KRATON;;;;;;;;
27;269;4906;D I Yogyakarta;Kota Yogyakarta;MANTRIJERON;;;;;;;;
27;269;3241;D I Yogyakarta;Kota Yogyakarta;MERGANGSAN;;;;;;;;
27;269;5018;D I Yogyakarta;Kota Yogyakarta;NGAMPILAN;;;;;;;;
27;269;2137;D I Yogyakarta;Kota Yogyakarta;PAKUALAMAN;;;;;;;;
27;269;10794;D I Yogyakarta;Kota Yogyakarta;TEGALREJO;;;;;;;;
27;269;1460;D I Yogyakarta;Kota Yogyakarta;UMBULHARJO;;;;;;;;
27;269;1582;D I Yogyakarta;Kota Yogyakarta;WIROBRAJAN;;;;;;;;
27;269;11014;D I Yogyakarta;Kota Yogyakarta;ampenan;;;;;;;;
27;269;10765;D I Yogyakarta;Kota Yogyakarta;balikpapan utara;;;;;;;;
27;269;10874;D I Yogyakarta;Kota Yogyakarta;banguntapan;;;;;;;;
27;269;10908;D I Yogyakarta;Kota Yogyakarta;cilandak;;;;;;;;
27;269;10778;D I Yogyakarta;Kota Yogyakarta;cilincing;;;;;;;;
27;269;11084;D I Yogyakarta;Kota Yogyakarta;kasihan;;;;;;;;
27;269;11232;D I Yogyakarta;Kota Yogyakarta;kauman;;;;;;;;
27;269;10964;D I Yogyakarta;Kota Yogyakarta;kecamatan bantul;;;;;;;;
27;269;10873;D I Yogyakarta;Kota Yogyakarta;kecamatan depok;;;;;;;;
27;269;11086;D I Yogyakarta;Kota Yogyakarta;kecamatan lumajang;;;;;;;;
27;269;10743;D I Yogyakarta;Kota Yogyakarta;kecamatan wonosobo;;;;;;;;
27;269;11223;D I Yogyakarta;Kota Yogyakarta;kemang;;;;;;;;
27;269;10823;D I Yogyakarta;Kota Yogyakarta;mlati;;;;;;;;
27;269;11061;D I Yogyakarta;Kota Yogyakarta;moyudan;;;;;;;;
27;269;10801;D I Yogyakarta;Kota Yogyakarta;nanggalo;;;;;;;;
27;269;11152;D I Yogyakarta;Kota Yogyakarta;sentolo;;;;;;;;
27;269;10864;D I Yogyakarta;Kota Yogyakarta;serpong;;;;;;;;
27;269;10970;D I Yogyakarta;Kota Yogyakarta;sewon;;;;;;;;
27;269;10912;D I Yogyakarta;Kota Yogyakarta;sidoarjo;;;;;;;;
27;269;10877;D I Yogyakarta;Kota Yogyakarta;sleman;;;;;;;;
27;269;10825;D I Yogyakarta;Kota Yogyakarta;sumbersari;;;;;;;;
24;186;9089;DKI Jakarta;Kabupaten Administrasi Kepulauan Seribu;Kepulauan Seribu Selatan;;;;;;;;
24;186;9088;DKI Jakarta;Kabupaten Administrasi Kepulauan Seribu;Kepulauan Seribu Utara;;;;;;;;
24;187;9090;DKI Jakarta;Kota Administrasi Jakarta Barat;Cengkareng;;;;;;;;
24;187;9091;DKI Jakarta;Kota Administrasi Jakarta Barat;Grogol Petamburan;;;;;;;;
24;187;9917;DKI Jakarta;Kota Administrasi Jakarta Barat;Kalideres;;;;;;;;
24;187;9093;DKI Jakarta;Kota Administrasi Jakarta Barat;Kebon Jeruk;;;;;;;;
24;187;9094;DKI Jakarta;Kota Administrasi Jakarta Barat;Kembangan;;;;;;;;
24;187;9095;DKI Jakarta;Kota Administrasi Jakarta Barat;Palmerah;;;;;;;;
24;187;637;DKI Jakarta;Kota Administrasi Jakarta Barat;TAMAN SARI;;;;;;;;
24;187;9096;DKI Jakarta;Kota Administrasi Jakarta Barat;Taman Sari;;;;;;;;
24;187;9097;DKI Jakarta;Kota Administrasi Jakarta Barat;Tambora;;;;;;;;
24;188;9102;DKI Jakarta;Kota Administrasi Jakarta Pusat;Cempaka Putih;;;;;;;;
24;188;9098;DKI Jakarta;Kota Administrasi Jakarta Pusat;Gambir;;;;;;;;
24;188;9103;DKI Jakarta;Kota Administrasi Jakarta Pusat;Johar Baru;;;;;;;;
24;188;9104;DKI Jakarta;Kota Administrasi Jakarta Pusat;Kemayoran;;;;;;;;
24;188;9100;DKI Jakarta;Kota Administrasi Jakarta Pusat;Menteng;;;;;;;;
24;188;9105;DKI Jakarta;Kota Administrasi Jakarta Pusat;Sawah Besar;;;;;;;;
24;188;9101;DKI Jakarta;Kota Administrasi Jakarta Pusat;Senen;;;;;;;;
24;188;9099;DKI Jakarta;Kota Administrasi Jakarta Pusat;Tanah Abang;;;;;;;;
24;189;10055;DKI Jakarta;Kota Administrasi Jakarta Selatan;Cilandak;;;;;;;;
24;189;9111;DKI Jakarta;Kota Administrasi Jakarta Selatan;Jagakarsa;;;;;;;;
24;189;9106;DKI Jakarta;Kota Administrasi Jakarta Selatan;Kebayoran Baru;;;;;;;;
24;189;9107;DKI Jakarta;Kota Administrasi Jakarta Selatan;Kebayoran Lama;;;;;;;;
24;189;9112;DKI Jakarta;Kota Administrasi Jakarta Selatan;Mampang Prapatan;;;;;;;;
24;189;9113;DKI Jakarta;Kota Administrasi Jakarta Selatan;Pancoran;;;;;;;;
24;189;9110;DKI Jakarta;Kota Administrasi Jakarta Selatan;Pasar Minggu;;;;;;;;
24;189;9108;DKI Jakarta;Kota Administrasi Jakarta Selatan;Pesanggrahan;;;;;;;;
24;189;9115;DKI Jakarta;Kota Administrasi Jakarta Selatan;Setiabudi;;;;;;;;
24;189;9114;DKI Jakarta;Kota Administrasi Jakarta Selatan;Tebet;;;;;;;;
24;190;9125;DKI Jakarta;Kota Administrasi Jakarta Timur;Cakung;;;;;;;;
24;190;9124;DKI Jakarta;Kota Administrasi Jakarta Timur;Cipayung;;;;;;;;
24;190;9123;DKI Jakarta;Kota Administrasi Jakarta Timur;Ciracas;;;;;;;;
24;190;9119;DKI Jakarta;Kota Administrasi Jakarta Timur;Duren Sawit;;;;;;;;
24;190;9118;DKI Jakarta;Kota Administrasi Jakarta Timur;Jatinegara;;;;;;;;
24;190;9529;DKI Jakarta;Kota Administrasi Jakarta Timur;Kramat Jati;;;;;;;;
24;190;9121;DKI Jakarta;Kota Administrasi Jakarta Timur;Makasar;;;;;;;;
24;190;9116;DKI Jakarta;Kota Administrasi Jakarta Timur;Matraman;;;;;;;;
24;190;9122;DKI Jakarta;Kota Administrasi Jakarta Timur;Pasar Rebo;;;;;;;;
24;190;9117;DKI Jakarta;Kota Administrasi Jakarta Timur;Pulo Gadung;;;;;;;;
24;191;9131;DKI Jakarta;Kota Administrasi Jakarta Utara;Cilincing;;;;;;;;
24;191;9127;DKI Jakarta;Kota Administrasi Jakarta Utara;Kelapa Gading;;;;;;;;
24;191;9126;DKI Jakarta;Kota Administrasi Jakarta Utara;Koja;;;;;;;;
24;191;9129;DKI Jakarta;Kota Administrasi Jakarta Utara;Pademangan;;;;;;;;
24;191;9838;DKI Jakarta;Kota Administrasi Jakarta Utara;Penjaringan;;;;;;;;
24;191;9128;DKI Jakarta;Kota Administrasi Jakarta Utara;Tanjung Priok;;;;;;;;
18;365;5054;Gorontalo;Kabupaten Boalemo;BOTUMOITO;;;;;;;;
18;365;5994;Gorontalo;Kabupaten Boalemo;DULUPI;;;;;;;;
18;365;12;Gorontalo;Kabupaten Boalemo;MANANGGU;;;;;;;;
18;365;5260;Gorontalo;Kabupaten Boalemo;PAGUYAMAN;;;;;;;;
18;365;6488;Gorontalo;Kabupaten Boalemo;PAGUYAMAN PANTAI;;;;;;;;
18;365;5240;Gorontalo;Kabupaten Boalemo;TILAMUTA;;;;;;;;
18;365;11843;Gorontalo;Kabupaten Boalemo;WONOSARI;;;;;;;;
18;366;11852;Gorontalo;Kabupaten Bone Bolango;BONE;;;;;;;;
18;366;53;Gorontalo;Kabupaten Bone Bolango;BONE RAYA;;;;;;;;
18;366;717;Gorontalo;Kabupaten Bone Bolango;BONEPANTAI;;;;;;;;
18;366;2119;Gorontalo;Kabupaten Bone Bolango;BOTU PINGGE;;;;;;;;
18;366;1800;Gorontalo;Kabupaten Bone Bolango;BULANGO SELATAN;;;;;;;;
18;366;2454;Gorontalo;Kabupaten Bone Bolango;BULANGO TIMUR;;;;;;;;
18;366;4405;Gorontalo;Kabupaten Bone Bolango;BULANGO ULU;;;;;;;;
18;366;3943;Gorontalo;Kabupaten Bone Bolango;BULANGO UTARA;;;;;;;;
18;366;1950;Gorontalo;Kabupaten Bone Bolango;BULAWA;;;;;;;;
18;366;780;Gorontalo;Kabupaten Bone Bolango;KABILA;;;;;;;;
18;366;684;Gorontalo;Kabupaten Bone Bolango;KABILA BONE;;;;;;;;
18;366;3031;Gorontalo;Kabupaten Bone Bolango;PINOGU;;;;;;;;
18;366;5476;Gorontalo;Kabupaten Bone Bolango;SUWAWA;;;;;;;;
18;366;311;Gorontalo;Kabupaten Bone Bolango;SUWAWA SELATAN;;;;;;;;
18;366;5036;Gorontalo;Kabupaten Bone Bolango;SUWAWA TENGAH;;;;;;;;
18;366;5515;Gorontalo;Kabupaten Bone Bolango;SUWAWA TIMUR;;;;;;;;
18;366;1027;Gorontalo;Kabupaten Bone Bolango;TAPA;;;;;;;;
18;366;6294;Gorontalo;Kabupaten Bone Bolango;TILONGKABILA;;;;;;;;
18;367;635;Gorontalo;Kabupaten Gorontalo;ASPARAGA;;;;;;;;
18;367;470;Gorontalo;Kabupaten Gorontalo;BATUDAA;;;;;;;;
18;367;863;Gorontalo;Kabupaten Gorontalo;BATUDAA PANTAI;;;;;;;;
18;367;6006;Gorontalo;Kabupaten Gorontalo;BILATO;;;;;;;;
18;367;6418;Gorontalo;Kabupaten Gorontalo;BILUHU;;;;;;;;
18;367;252;Gorontalo;Kabupaten Gorontalo;BOLIYOHUTO;;;;;;;;
18;367;4328;Gorontalo;Kabupaten Gorontalo;BONGOMEME;;;;;;;;
18;367;4121;Gorontalo;Kabupaten Gorontalo;DUNGALIYO;;;;;;;;
18;367;2036;Gorontalo;Kabupaten Gorontalo;LIMBOTO;;;;;;;;
18;367;5789;Gorontalo;Kabupaten Gorontalo;LIMBOTO BARAT;;;;;;;;
18;367;103;Gorontalo;Kabupaten Gorontalo;MOOTILANGO;;;;;;;;
18;367;1100;Gorontalo;Kabupaten Gorontalo;PULUBALA;;;;;;;;
18;367;4179;Gorontalo;Kabupaten Gorontalo;TABONGO;;;;;;;;
18;367;12589;Gorontalo;Kabupaten Gorontalo;TALAGA JAYA;;;;;;;;
18;367;3315;Gorontalo;Kabupaten Gorontalo;TELAGA;;;;;;;;
18;367;3132;Gorontalo;Kabupaten Gorontalo;TELAGA BIRU;;;;;;;;
18;367;162;Gorontalo;Kabupaten Gorontalo;TELAGA JAYA;;;;;;;;
18;367;1150;Gorontalo;Kabupaten Gorontalo;TIBAWA;;;;;;;;
18;367;158;Gorontalo;Kabupaten Gorontalo;TILANGO;;;;;;;;
18;367;3892;Gorontalo;Kabupaten Gorontalo;TOLANGOHULA;;;;;;;;
18;368;6320;Gorontalo;Kabupaten Gorontalo Utara;ANGGREK;;;;;;;;
18;368;5637;Gorontalo;Kabupaten Gorontalo Utara;ATINGGOLA;;;;;;;;
18;368;4059;Gorontalo;Kabupaten Gorontalo Utara;BIAU;;;;;;;;
18;368;3429;Gorontalo;Kabupaten Gorontalo Utara;GENTUMA RAYA;;;;;;;;
18;368;2031;Gorontalo;Kabupaten Gorontalo Utara;KWANDANG;;;;;;;;
18;368;5427;Gorontalo;Kabupaten Gorontalo Utara;MONANO;;;;;;;;
18;368;1426;Gorontalo;Kabupaten Gorontalo Utara;PONELO KEPULAUAN;;;;;;;;
18;368;6054;Gorontalo;Kabupaten Gorontalo Utara;SUMALATA;;;;;;;;
18;368;1113;Gorontalo;Kabupaten Gorontalo Utara;SUMALATA TIMUR;;;;;;;;
18;368;2783;Gorontalo;Kabupaten Gorontalo Utara;TOLINGGULA;;;;;;;;
18;368;4079;Gorontalo;Kabupaten Gorontalo Utara;TOMILITO;;;;;;;;
18;368;12590;Gorontalo;Kabupaten Gorontalo Utara;TOMOLITO;;;;;;;;
18;369;728;Gorontalo;Kabupaten Pohuwato;BUNTULIA;;;;;;;;
18;369;1777;Gorontalo;Kabupaten Pohuwato;DENGILO;;;;;;;;
18;369;4076;Gorontalo;Kabupaten Pohuwato;DUHIADAA;;;;;;;;
18;369;2139;Gorontalo;Kabupaten Pohuwato;LEMITO;;;;;;;;
18;369;3897;Gorontalo;Kabupaten Pohuwato;MARISA;;;;;;;;
18;369;5278;Gorontalo;Kabupaten Pohuwato;PAGUAT;;;;;;;;
18;369;4613;Gorontalo;Kabupaten Pohuwato;PATILANGGIO;;;;;;;;
18;369;1316;Gorontalo;Kabupaten Pohuwato;POPAYATO;;;;;;;;
18;369;719;Gorontalo;Kabupaten Pohuwato;POPAYATO BARAT;;;;;;;;
18;369;3901;Gorontalo;Kabupaten Pohuwato;POPAYATO TIMUR;;;;;;;;
18;369;5239;Gorontalo;Kabupaten Pohuwato;RANDANGAN;;;;;;;;
18;369;2230;Gorontalo;Kabupaten Pohuwato;TALUDITI;;;;;;;;
18;369;3867;Gorontalo;Kabupaten Pohuwato;WANGGARASI;;;;;;;;
18;370;3693;Gorontalo;Kota Gorontalo;DUMBO RAYA;;;;;;;;
18;370;1919;Gorontalo;Kota Gorontalo;DUNGINGI;;;;;;;;
18;370;2532;Gorontalo;Kota Gorontalo;HULONTHALANGI;;;;;;;;
18;370;1404;Gorontalo;Kota Gorontalo;KOTA BARAT;;;;;;;;
18;370;267;Gorontalo;Kota Gorontalo;KOTA SELATAN;;;;;;;;
18;370;4393;Gorontalo;Kota Gorontalo;KOTA TENGAH;;;;;;;;
18;370;1053;Gorontalo;Kota Gorontalo;KOTA TIMUR;;;;;;;;
18;370;6244;Gorontalo;Kota Gorontalo;KOTA UTARA;;;;;;;;
18;370;2229;Gorontalo;Kota Gorontalo;SIPATANA;;;;;;;;
15;67;9160;Jambi;Kabupaten Batang Hari;Bajubang;;;;;;;;
15;67;9157;Jambi;Kabupaten Batang Hari;Bathin XXIV;;;;;;;;
15;67;9159;Jambi;Kabupaten Batang Hari;Kota Muara Bulian;;;;;;;;
15;67;9161;Jambi;Kabupaten Batang Hari;Maro Sebo Ilir;;;;;;;;
15;67;9156;Jambi;Kabupaten Batang Hari;Maro Sebo Ulu;;;;;;;;
15;67;9155;Jambi;Kabupaten Batang Hari;Mersam;;;;;;;;
15;67;9779;Jambi;Kabupaten Batang Hari;Muara Bulian;;;;;;;;
15;67;9158;Jambi;Kabupaten Batang Hari;Muara Tembesi;;;;;;;;
15;67;9162;Jambi;Kabupaten Batang Hari;Pemayung;;;;;;;;
15;68;2817;Jambi;Kabupaten Bungo;BATHIN II BABEKO;;;;;;;;
15;68;2141;Jambi;Kabupaten Bungo;BATHIN II PELAYANG;;;;;;;;
15;68;2952;Jambi;Kabupaten Bungo;BATHIN III;;;;;;;;
15;68;6019;Jambi;Kabupaten Bungo;BATHIN III ULU;;;;;;;;
15;68;1456;Jambi;Kabupaten Bungo;BUNGO DANI;;;;;;;;
15;68;4560;Jambi;Kabupaten Bungo;JUJUHAN;;;;;;;;
15;68;2995;Jambi;Kabupaten Bungo;JUJUHAN ILIR;;;;;;;;
15;68;656;Jambi;Kabupaten Bungo;LIMBUR LUBUK MENGKUANG;;;;;;;;
15;68;5849;Jambi;Kabupaten Bungo;MUKO-MUKO BATHIN VII;;;;;;;;
15;68;1394;Jambi;Kabupaten Bungo;PASAR MUARA BUNGO;;;;;;;;
15;68;6247;Jambi;Kabupaten Bungo;PELEPAT;;;;;;;;
15;68;1672;Jambi;Kabupaten Bungo;PELEPAT ILIR;;;;;;;;
15;68;5964;Jambi;Kabupaten Bungo;RANTAU PANDAN;;;;;;;;
15;68;3383;Jambi;Kabupaten Bungo;RIMBO TENGAH;;;;;;;;
15;68;3639;Jambi;Kabupaten Bungo;TANAH SEPENGGAL;;;;;;;;
15;68;4525;Jambi;Kabupaten Bungo;TANAH SEPENGGAL LINTAS;;;;;;;;
15;68;3825;Jambi;Kabupaten Bungo;TANAH TUMBUH;;;;;;;;
15;69;4458;Jambi;Kabupaten Kerinci;AIR HANGAT;;;;;;;;
15;69;3434;Jambi;Kabupaten Kerinci;AIR HANGAT BARAT;;;;;;;;
15;69;2978;Jambi;Kabupaten Kerinci;AIR HANGAT TIMUR;;;;;;;;
15;69;4658;Jambi;Kabupaten Kerinci;BATANG MERANGIN;;;;;;;;
15;69;5822;Jambi;Kabupaten Kerinci;BUKIT KERMAN;;;;;;;;
15;69;12709;Jambi;Kabupaten Kerinci;BUKITKERMAN;;;;;;;;
15;69;5333;Jambi;Kabupaten Kerinci;DANAU KERINCI;;;;;;;;
15;69;12710;Jambi;Kabupaten Kerinci;DEPATI TUJUH;;;;;;;;
15;69;1865;Jambi;Kabupaten Kerinci;DEPATI VII;;;;;;;;
15;69;2190;Jambi;Kabupaten Kerinci;GUNUNG KERINCI;;;;;;;;
15;69;1839;Jambi;Kabupaten Kerinci;GUNUNG RAYA;;;;;;;;
15;69;3816;Jambi;Kabupaten Kerinci;GUNUNG TUJUH;;;;;;;;
15;69;3611;Jambi;Kabupaten Kerinci;KAYU ARO;;;;;;;;
15;69;6685;Jambi;Kabupaten Kerinci;KAYU ARO BARAT;;;;;;;;
15;69;1505;Jambi;Kabupaten Kerinci;KELILING DANAU;;;;;;;;
15;69;5479;Jambi;Kabupaten Kerinci;SITINJAU LAUT;;;;;;;;
15;69;2671;Jambi;Kabupaten Kerinci;SIULAK;;;;;;;;
15;69;1863;Jambi;Kabupaten Kerinci;SIULAK MUKAI;;;;;;;;
15;70;5363;Jambi;Kabupaten Merangin;BANGKO;;;;;;;;
15;70;4276;Jambi;Kabupaten Merangin;BANGKO BARAT;;;;;;;;
15;70;1643;Jambi;Kabupaten Merangin;BATANG MASUMAI;;;;;;;;
15;70;1837;Jambi;Kabupaten Merangin;JANGKAT;;;;;;;;
15;70;5542;Jambi;Kabupaten Merangin;LEMBAH MASURAI;;;;;;;;
15;70;5173;Jambi;Kabupaten Merangin;MARGO TABIR;;;;;;;;
15;70;4211;Jambi;Kabupaten Merangin;MUARA SIAU;;;;;;;;
